SMILES,HOMO,LUMO
COCC(C)(C)C1CC1,-0.2509,0.0825
CC1CC(CO)N1C=O,-0.2375,0.0246
OC1=NC(=N)N=NO1,-0.2776,-0.0348
CCOC1=C(C)OC=N1,-0.2032,0.0084
CCN1C=NC(OC)=C1,-0.1905,0.0339
O1N=CC2=C1C=NO2,-0.2732,-0.0655
OC1C2CC3C1C2C3=O,-0.2333,-0.0005
CCCC1(O)CCC1=O,-0.2459,-0.0282
OCC1CC(=O)C1C#N,-0.2678,-0.0451
COC1CCC1(O)C#C,-0.2384,0.0311
C#CC#CC1=CN=CN1,-0.2173,-0.0432
ON=C1C2CC1C2C#N,-0.2534,0.0129
CCC1=NOC(CO)=N1,-0.2781,-0.0244
CC(=O)C1=NC=C(N)O1,-0.2168,-0.0502
COCC(C)OC(C)=O,-0.2595,0.0204
CCCC(=O)CCC=O,-0.2508,-0.0229
CC1CCC(N)=C1C=O,-0.2115,-0.0292
N=C1COC2CC2CO1,-0.2572,0.0182
OC12CC1C1CC2CO1,-0.2444,0.0791
CC1(CN1)C1OC2CC12,-0.2264,0.0752
CCC(=O)C12CN1CC2,-0.2379,-0.0212
CC1CNC1C#N,-0.2503,0.0152
CC(C)C1OCC2CC12,-0.2466,0.086
O=COC12CC1C(=O)C2,-0.2594,-0.0281
CC1C2C3CC(C3)N12,-0.2173,0.0896
CCCOCC1CC1O,-0.2427,0.0799
CC(=N)OCC#CC=O,-0.2694,-0.0638
CCC(=N)NC(N)=O,-0.245,0.0108
OCC1=CC2OC1C2O,-0.2423,-0.0014
C1CC1C12OC3C1OC23,-0.2428,0.0498
OC1=CN2CCCC2=N1,-0.1886,0.039
CC1CC11C2C3OC2C13,-0.2305,0.0849
OC1C2OC2(C#C)C1O,-0.2482,0.0044
CN1C2C3NC3C12C#N,-0.2297,-0.0012
CC(C=O)C#CC(C)=O,-0.2612,-0.0579
O=C1OC2(CC#N)CC12,-0.2925,-0.0146
OCCC1=NC=CN=N1,-0.23800000000000002,-0.0746
CCC(O)C1C2CCN12,-0.2307,0.0717
COC1CC11CC2NC12,-0.2203,0.0815
NC1=C(N)C(=O)N=NN1,-0.2089,-0.0492
CC12CCC1NC2C#N,-0.2425,0.0154
CC(C)C1CC1(O)C#N,-0.2765,0.0157
CC1=C(C#C)C(O)=CN1,-0.1922,0.0135
CC1CCC(C)(N1)C#N,-0.2474,0.0363
[O-]C(=O)C[NH2+]CCC#C,-0.253,0.0168
OCC1NC11CC=CC1,-0.2394,0.0224
CC1(O)CCC2CC12O,-0.2297,0.0614
N=C1N=COC=C1C#C,-0.2356,-0.0505
CC(C)C(O)C#C,-0.2636,0.0312
CC(C)OC(C)=O,-0.2644,0.0201
O=COC1CC(C1)C#C,-0.2692,0.0058
CCCC(O)CC,-0.2611,0.0722
[O-]C(=O)C1CC[NH2+]1,-0.2485,0.0153
O=C1CC2OC12C#C,-0.2513,-0.039
C1C2COC12C1CCC1,-0.2279,0.0793
CC(C1CC[NH2+]1)C([O-])=O,-0.2467,0.0288
O=CC(CC#C)N1CC1,-0.247,-0.0332
CNC(C=O)C#CC=O,-0.2422,-0.07400000000000001
OCC1OC2COC1C2,-0.2473,0.0834
NC1=CC(=O)C(N)=NN1,-0.1998,-0.0133
CC12CC(CC1O2)=NO,-0.2444,0.0086
CC12CC3C1OC(=N)C23,-0.2511,0.0218
CC12COC1(C)CCC2,-0.2391,0.0786
COCC12CN1CCC2,-0.2285,0.0822
O=C1CC23CCC2(C1)O3,-0.2504,-0.0216
CCC1C=C(C)CC1C,-0.2229,0.0334
COC1=CN(C)C(C)=C1,-0.1798,0.0503
OC1C2CCC12C1CC1,-0.2293,0.0767
CNC(=O)C1C(C)C1O,-0.2315,0.0179
CC1=CNC(=O)C(N)=C1,-0.1835,-0.0147
CC1C2C3CN3CC12O,-0.2189,0.0716
OCC(CO)C1CC1,-0.2483,0.0715
N#CC12CCC1N1CC21,-0.2454,0.0098
OCC1C2C=CCCN12,-0.2156,0.0082
CC(C)C(O)C1COC1,-0.244,0.0598
ON=C1C2C=CC1C=C2,-0.2232,-0.0117
CC(O)C12CC(=O)C1O2,-0.2482,-0.0313
NC1=CC(=O)OC=C1,-0.2183,-0.0335
CC(=O)C12CC(C)(C1)C2,-0.2351,-0.0133
CC(O)C1(O)C2CCC12,-0.2431,0.0582
CC1=CC=NC=C1C=O,-0.2501,-0.0731
CC1CCC2OC=NC12,-0.2454,0.0235
CC1=NN2C3CC3C2=C1,-0.2286,0.0039
CN=C1NN=C(O)C=C1,-0.1973,-0.05
CC1CC(O)(CO1)C=O,-0.2583,-0.040999999999999995
CC(C#C)C(O)C#N,-0.2776,0.005
CC1OC2(C)CC1C2O,-0.2325,0.0733
CC1(O)CC2NC12C=O,-0.2399,-0.0314
COC(C)C(=O)CC=O,-0.24600000000000002,-0.0313
CC(C)C1C2CC(=O)N12,-0.2436,-0.0089
CC1OCC(=N)OC1=O,-0.2735,-0.0264
OC1CC2(C1)NCC2=O,-0.2429,-0.0382
CC(C)COCCO,-0.2605,0.0746
COCC(C)OCCO,-0.2581,0.0815
COC1OC(=O)N2CC12,-0.2776,0.0119
COC1C2NC1C2C#N,-0.2589,0.0126
OCC1=C(O)OC(=O)N1,-0.2057,0.0294
CC12CC(OC1)C2C#N,-0.2586,0.0192
CC1(OCC11CO1)C=O,-0.2481,-0.0372
C1C2C3OC22CCCC132,-0.2232,0.0767
OC(C#N)C1(CN1)C#C,-0.2672,-0.0028
C1CC=CCCC=CC1,-0.233,0.0209
CCC1C2C3C1CC23O,-0.2389,0.0802
FC(F)(F)C(=O)C1CC1,-0.2755,-0.0499
CC1(O)C2COC1OC2,-0.2482,0.0761
CC1COC(=N1)C(N)=O,-0.2546,-0.034
OC1CC(O)C2CCC12,-0.2502,0.067
CC12C3CN(C13)C2(C)C,-0.2172,0.087
CC1CC2CC2(C)O1,-0.2288,0.085
COCCC1CCC1=O,-0.24,-0.0204
CN=C(C)OCC#C,-0.2483,0.0291
OC1(CC1)C1(O)CCC1,-0.2312,0.0672
OC12CC3C1CC3(O)C2,-0.2518,0.0749
CC1C2NC2(C#N)C1C,-0.2506,0.0122
CC(C)C1(CC1)C(C)=O,-0.2394,-0.0082
CN1C(=O)CCC1=O,-0.2576,-0.0157
CCC12NC1CC2O,-0.2318,0.0702
CC1CC2CCC1OC2,-0.2315,0.0703
C1C2C1C1OC2C11CO1,-0.2545,0.0772
COC1(C)OCCC=C1,-0.2475,0.0181
CCCC1COC1C#C,-0.2513,0.022000000000000002
O=CCC12CC(C1)C=C2,-0.2324,-0.0209
CN=C1NC=C(N1)C#N,-0.1959,-0.0326
CN=COC1OCC=C1,-0.2477,-0.0019
CCN1C2C=CC(O)C12,-0.2208,-0.0027
C1CC2=CC3OC3C2=C1,-0.2158,-0.0256
NC1C(=N)N2CC12C#N,-0.2677,-0.0284
CC12CC1C(C#C)C2O,-0.2518,0.0375
C1OCC2=NNN=C2O1,-0.2394,-0.0099
CC(O)C1=NC=CN=N1,-0.2487,-0.0839
C1CC11CCC11CC1,-0.2426,0.0888
C1CC23N=COC2C3O1,-0.2225,0.0086
NC1(CC11CCC1)C#N,-0.2663,0.0293
CC1COC2CC(O)C12,-0.2464,0.0532
CCC12OC1CC1CC21,-0.25,0.0833
OC12CC3(C1)OC(=N)C23,-0.2629,0.0054
ON=C1C=CNC(F)=C1,-0.1785,-0.0084
C1C2OC22CCCCC12,-0.2397,0.0833
OC1=CC=C(CC=O)N1,-0.1878,-0.0235
CCC1C=CCC1(C)C,-0.2326,0.0277
OC1C=CC(=O)C2NC12,-0.2449,-0.0592
CC(C#C)C(C)(C)O,-0.2596,0.0558
COC(C)(C)C(C)C,-0.2452,0.0765
CC1=C(C)CC(CO)C1,-0.2145,0.0397
CC1(O)C2CC1C(=N)O2,-0.254,0.022000000000000002
NC1=CC2=C(N1)C=CN2,-0.1557,0.0445
NC(=O)C1=CC(N)=NN1,-0.2106,-0.0265
CNC1C(C#N)C1(C)O,-0.2273,0.0291
COC1(C)C2OCOC12,-0.2216,0.0806
C1OC11C2C3C4C3C1C24,-0.2371,0.0833
CC(CC1CCC1)C#C,-0.2553,0.0576
CN=C1OC=COC1=N,-0.2319,-0.0433
CC1=NC=C(O)C(C)=C1,-0.2198,-0.0145
CC1=CCC2COC12,-0.2348,0.0203
CC(O)CC12CN1CC2,-0.2262,0.0618
CN(C=O)C1=NNN=N1,-0.2525,-0.0426
CC1C2OC(OC12)C#N,-0.2722,0.0081
CC(C)(C)C(C)(O)CO,-0.2527,0.0615
ON=C1CC(=O)C2OC12,-0.2526,-0.0414
NC1=NC=C(O)C(=N)O1,-0.1981,-0.0258
CC1=CN=C2OCCN12,-0.1945,0.0441
OC1(CCCC1=O)C#C,-0.2485,-0.0377
CC12CC3CCC3C1O2,-0.2494,0.0845
OC1CC(=O)COC1=N,-0.2522,-0.0306
CC12C=CC3CC1C23,-0.2166,0.0207
CC1=NOC=C1N(=O)=O,-0.3003,-0.0937
OC1=C(NN=C1)OC=N,-0.2,-0.0198
N=C1NN=CN=CC1=O,-0.2487,-0.1075
O=C(C1CO1)C1CCC1,-0.2468,-0.0332
C1CCC2=C(C1)NN=N2,-0.2361,0.0059
CNC1=NNC(O)=C1N,-0.1888,0.0594
COC1C2OC(C)C12C,-0.2229,0.0768
OC1=COC(=N)C=C1,-0.2023,-0.0477
O=C1COC2C3CN3C12,-0.2458,-0.0452
C1CC2(C1)C1OC2C=C1,-0.2339,-0.0016
OCCC1CC1C=O,-0.2452,-0.0169
CC1(O)C(=O)CC11CC1,-0.2337,-0.027000000000000003
OC1=CN2CC=CC2=C1,-0.174,-0.0108
CN=C(NC=O)C(C)O,-0.2447,-0.0291
CC1OC1C1(C)CN1,-0.2445,0.07400000000000001
OC12CN=C3C1C1C2N31,-0.209,-0.053
COCC(O)CO,-0.2586,0.0725
CN(C)C12CC1OC2=N,-0.2129,0.0211
CC(=O)CC1CN1,-0.2427,-0.0164
C1C2C3C4C5C(C5N14)N23,-0.2031,0.0749
CC1CC2CC(C#N)N12,-0.2262,0.0092
NC(=[NH2+])O[C-](C#N)C#N,-0.19399999999999998,-0.027999999999999997
CC1OC=NCC1C#C,-0.2465,0.0217
OC12COC11CC2C=C1,-0.221,0.0008
CNC(=O)N1CCC1,-0.2304,0.0617
CC1=NNC=CC1=O,-0.2242,-0.0323
CC12CC(C1)(N2)C#N,-0.2587,0.011000000000000001
CN1C2C3C=CC1C23,-0.2035,0.0099
CC1CC2C(O)C12,-0.2438,0.0723
CCC1=CC(CC1)OC,-0.2331,0.0245
OCC1NC1(CO)C=O,-0.2646,-0.0427
C#CC1CC11OC2CC12,-0.2296,0.0486
CC1C(N)C1(CO)C#N,-0.2408,0.0237
CN1CC(=O)C1C1CC1,-0.2281,-0.0208
CN1C=CCCOC1=O,-0.2185,0.0083
NC1=NNC(=C1)C#C,-0.2068,-0.0154
CC12CC=CC1(C)CO2,-0.2381,0.0218
N#CC1CC1C1CCO1,-0.2593,0.0344
OC1C2CCC3CC3C12,-0.2312,0.0755
N#CC1COC2CNC12,-0.2434,0.0332
CC1CC23CCC2C1O3,-0.233,0.0605
CC(C=O)C(CO)CO,-0.2478,-0.0259
CCC1COCC1C#N,-0.273,0.0293
CC1C2(O)CC1(O)CC2,-0.2417,0.0728
CC12OC3CC1C2CO3,-0.2291,0.0831
CC(C)OCC(=O)C=O,-0.2438,-0.0981
CC12CC3C1CCC3C2,-0.2716,0.0866
O=C1NC2CC(=O)NC12,-0.2433,0.0125
CC1NC1C(C=O)C#C,-0.2445,-0.0316
CC1=CCCC(=O)NC1,-0.2357,0.0156
O=CCNC1=CC=NN1,-0.2214,-0.0396
NC1=NCC(=O)OC1,-0.2414,0.0054
N#CC1COCCCN1,-0.2382,0.0271
C#CC12CC1(CO2)C#N,-0.2559,-0.0256
CC1=CC2CC2C1=NO,-0.2138,-0.0268
CC1=C(O)C=CC(=O)O1,-0.2119,-0.0573
COCCC1(C)OC1C,-0.2508,0.0903
CC1CC(CC=O)C1=O,-0.2455,-0.0297
CN1CC(O)C1(C)C=O,-0.2121,-0.0307
CC1(CO1)C(=O)C(N)=N,-0.2472,-0.0639
CN1CC2OC2C1C=O,-0.2231,-0.0274
CC1N2CCC2(C)C1=O,-0.2293,-0.0263
OCC1=NC2CC2CO1,-0.2435,0.0137
CCC(C)OC(=N)OC,-0.2529,0.0611
OC1C2CC1C2CC#N,-0.2682,0.0346
COC(NC(C)=O)=NC,-0.2377,-0.003
COC1OCC=CC1=O,-0.2386,-0.057999999999999996
OC1C2C1C(=N)N2C=O,-0.2557,-0.0201
OC1C(OC1C#C)C=O,-0.2542,-0.0355
O=CCC1NCCC1=O,-0.2288,-0.0316
OC12C3C1C1C3C=CC21,-0.2261,0.0117
COCC1C2OC(C)C12,-0.2347,0.0864
N=C1CC2(CO2)CO1,-0.2592,0.0226
O=CN1CCN=C1C#N,-0.2668,-0.0707
COC1=CNC=C1,-0.1888,0.0518
NC(=O)N1C=NC=N1,-0.2821,-0.0362
CCC1(CC1)OC,-0.2455,0.0848
COCC(C)(C#N)C#N,-0.2848,-0.0118
N=C(NC=O)C1COC1,-0.2534,-0.0273
N=C1OCC1OCC#C,-0.2583,0.0047
CC1(O)CCOC1=O,-0.2679,0.0042
CCC12C3CC1(O)CN23,-0.2225,0.066
CC1COC1C#CC#C,-0.245,-0.0283
OC(C#C)C(=N)N1CC1,-0.2548,0.0013
CC1CC11C2CC1(C)O2,-0.226,0.0851
OC1C2NC1(C=O)C2=O,-0.2609,-0.0502
OCC(O)C1=CC=NN1,-0.2322,0.0263
O=C1NC2=C(ON=N2)O1,-0.2445,-0.10800000000000001
N#CCOC12CC1CC2,-0.2662,0.0113
O=C1N[C-]2C3[NH2+]C3C2=C1,-0.2259,-0.0515
O=C1C=CC=CC2OC12,-0.2425,-0.0777
C1CC2C1C1C3OC1C23,-0.226,0.0769
OC(C#C)C12CN(C1)C2,-0.2277,0.0224
OC12CC1(O)C(C2)C#N,-0.2457,0.0277
CCCCCO,-0.2614,0.0813
C#CCC1=NC=NO1,-0.2808,-0.031
CCC1(C)C2C3CC2N13,-0.2238,0.0816
O1C2C=CC1C=CC=C2,-0.2222,-0.0324
OCC12C3CC4C1N4C23,-0.2256,0.0543
C1N2CC11COCC21,-0.228,0.0658
CN(C)C(CC=O)C#N,-0.2468,-0.0333
C1CC2(C1)CC=CC2,-0.23399999999999999,0.03
CC12CC1(C)C1(CO1)C2,-0.2401,0.0867
O=C1C2CC1(C2)C#N,-0.2688,-0.0156
CC1=C2CC=CN2C=N1,-0.2068,-0.0108
CC12CC1C=CCC2O,-0.2239,0.0205
N#CC12CC1CN1CC21,-0.2424,0.0185
CC1CC2(OC12C)C=O,-0.2545,-0.0369
CC1=CC2(CN2C1)C#N,-0.2421,-0.0101
OC1CNC(=O)CC=C1,-0.2426,-0.0024
CC1=CC(=O)NCCN1,-0.2052,-0.0023
O=CNC1C2NC(=O)C12,-0.2531,-0.0004
CC1(CC1)C1=NOC=C1,-0.2502,-0.0089
CC12OC3C1NC2C3=O,-0.2233,-0.0226
CCCC1(CN1C)C=O,-0.2367,-0.0217
CC1OC23CC12CC=C3,-0.2198,0.008
CCC(O)C(C)(C)OC,-0.2498,0.0673
O=CNCCC#CC=O,-0.266,-0.0614
OC1CC2CC2(C1)C#N,-0.2743,0.0345
OC1=NN(N=C1)C1CC1,-0.2219,0.0
CC12C3OC3C3C1CN23,-0.2287,0.0631
OC12C3C4CC1CC2C34,-0.225,0.0727
C1CN2C1C1OCC21,-0.2107,0.0546
COC12CCC1C(=O)C2,-0.2382,-0.0202
CCN1CC1C1CCO1,-0.2174,0.0763
CN=C1C=C(N)ON=N1,-0.2313,-0.0074
C1C2C3C4CCOC13C24,-0.2341,0.0938
OC12CC1CC1CC21O,-0.226,0.0678
CN1C(=N)OCOC1=O,-0.2639,-0.0021
OC(CC=O)C(O)C#N,-0.26,-0.031
CCC(C)(O)C(C)C#N,-0.2807,0.032
O=CCC1C2C=CC1C2,-0.2363,-0.0202
COCC1OC2C(C)C12,-0.2347,0.0717
N=C1CN(C=O)C(=O)N1,-0.2652,-0.0295
CC1CC1C#C,-0.24,0.0508
CN(C)C1COC1C=O,-0.2291,-0.0331
COC1OC(C)CC1C,-0.2523,0.0863
CCC(=O)N1CCC=C1,-0.2047,0.0031
CC(=O)N1CCC(=O)C1,-0.2442,-0.0351
CC(C)C1=CC(C)=CN1,-0.1898,0.0538
CCOC=NCCC#C,-0.248,0.0178
OCC(O)(CC#N)C#C,-0.2822,0.011000000000000001
NC1=NC2=C(C1)N=CO2,-0.1907,-0.012
NC1=C(O)OC(O)=C1N,-0.1716,0.0462
CC12OC1C(O)C1NC21,-0.2376,0.0631
CC1C2CC2C2(O)CC12,-0.2384,0.08
C#CC1NC2(CC12)C#N,-0.2447,-0.0094
C(C1CC1)C1OCCO1,-0.2501,0.0914
COC1C2CC1C2C#N,-0.2659,0.0231
CC1CC2=C(C1)N=NO2,-0.2465,-0.0351
CCC#N,-0.3213,0.034
OC1C2(O)CC(=O)C12O,-0.1963,-0.0337
C1C2CC1C1=C2NC=N1,-0.1888,0.0364
O=C1NC2=CCN3C1C23,-0.2286,-0.0386
OCCCC#CC#N,-0.281,-0.0368
CN=C1OC(C=C1)C#C,-0.2414,-0.0323
CC1(CC1)C1(CO)CO1,-0.2592,0.0825
CC(C)C1C(C#N)N1C,-0.2454,0.0146
OC1C2CC=CC(O)C12,-0.2441,0.0074
CC1(C)C=CC2CC1O2,-0.2326,0.0067
OC1C2C3N2C1C31CC1,-0.2416,0.0628
COC1C2CC1C(=O)N2,-0.2425,0.021
O=CC12C3CC1C(=O)N23,-0.267,-0.0554
N=C1NC(=O)CC2CC12,-0.2559,-0.0138
NC1=CC(O)=NC(O)=N1,-0.226,0.0051
CC1C2CCC1(C)CC2,-0.2791,0.0738
CC#CC1=NC=NO1,-0.264,-0.0544
OC1C2C=CC1C1OC21,-0.2445,-0.009000000000000001
CC1=NCC(CO1)C#N,-0.2616,0.0087
CC(O)C(C)(O)C1CN1,-0.2388,0.0524
O=CC1CC(C1)C#N,-0.2655,-0.0403
O=C1NC2CC(C2)C=C1,-0.2384,-0.0347
CC12C3CC1CCCC23,-0.2346,0.0828
C1CC23C1CC1C2OC31,-0.2227,0.0733
CC1=NC(N)=CC(=O)N1,-0.2122,-0.0208
CC1CCC(=O)OC1C,-0.2539,0.0184
NC(C#N)C(CO)C#N,-0.29100000000000004,-0.0021
CC(=O)C(C)(C)CC#N,-0.2584,-0.027999999999999997
C#CCC1C=CC2OC12,-0.2488,-0.005
C1OC23CCC4C2CC134,-0.2311,0.0577
NC1=CN=CN=C1CO,-0.2223,-0.0351
COC1=NC=NC(O)=C1,-0.2495,-0.0182
CC#CCC1=CCCC1,-0.2291,0.028999999999999998
OC1C2CC2C(O)C1O,-0.2576,0.0592
CC1=COC(=O)C(=O)N1,-0.2325,-0.055999999999999994
COC(=N)N(C)C(N)=O,-0.2479,0.0195
CCC12NC1C(C)C2=O,-0.2293,-0.0135
CC1(C)C2CN2C1(C)C,-0.22399999999999998,0.078
CC1CC2(O)C(O)C12C,-0.2326,0.0642
CCN(C)C(=O)CO,-0.24600000000000002,0.0234
CCC1=CN=CC=C1C,-0.2447,-0.0151
OC1C2CCC1C21CN1,-0.2397,0.0604
CC(C#C)N1N=CC=N1,-0.2615,-0.0051
CCC1(CO)CCCC1,-0.2628,0.0683
CCC(CO)(C=O)C=O,-0.2482,-0.0488
CC(OC(C)=O)C1CC1,-0.2629,0.0214
C#CCOC(C#C)C#C,-0.2655,-0.0054
C#CCCC1CC1,-0.256,0.0595
NC1=C(C=CN1)C1CN1,-0.18600000000000003,0.0471
CCC12CN1CCOC2,-0.2177,0.0854
OC1C2CC1(O)CCO2,-0.2363,0.0603
CC(=O)C1=NCCN1,-0.2257,-0.0555
C(C1CO1)C1=NC=NN1,-0.2547,0.0104
CC#CC(C)N1CC1C,-0.2194,0.0516
CCC12N=COC1C2O,-0.2393,0.0102
CCC1=NC=NN=N1,-0.252,-0.0899
COC1=NC=C(N)C=N1,-0.2083,-0.0333
CC1CC(C1)C1(C)CO1,-0.2594,0.086
CCC(C#N)C(O)C#C,-0.2811,0.0098
OC1C2CC1C21CCC1,-0.2489,0.0734
CC12COC1COC2=N,-0.2614,0.0182
CC1OC2CC2(O)C1=O,-0.245,-0.0352
OC1C=CC2CN2C1=O,-0.2517,-0.0109
CC12OC3C(C13)C2CO,-0.2339,0.0595
O=CNC=NC1CCC1,-0.2478,-0.0195
CC(O)C(C)(C)C,-0.259,0.068
COC1C(C#N)C1C#N,-0.285,-0.0107
OC1(CNC1=O)C1CO1,-0.2523,0.0149
CCCC12CC(C1)CC2,-0.2807,0.0847
CC1(NC1CC=O)C#C,-0.2395,-0.0254
COCC1=CC(N)=CN1,-0.1711,0.0463
NC1C2OC2C1C#N,-0.251,0.0174
CCC1C2C3CC2C13C,-0.2743,0.09300000000000001
O=CC1CC=CC(=O)N1,-0.2475,-0.0446
CCC1COC1CC#C,-0.2424,0.0538
OC1=CC(=CN1)C1CO1,-0.1853,0.0484
CCC1C2CC1C1CC21,-0.2475,0.0958
OC1COC(=N)C=CC1,-0.2425,-0.0297
C#CC1=NC(=NO1)C#C,-0.2718,-0.0717
CC1CCC2(C)OC12,-0.2501,0.0904
CN1C2C3(O)CC1C23O,-0.1981,0.0698
CN1CC(=O)C(C)(O)C1,-0.2197,-0.0274
NC(=O)NC(=O)C(N)=N,-0.2517,-0.0413
OCC12OC1C(O)C2=O,-0.2402,-0.0459
CCOC1=NCCCC1,-0.2348,0.0375
N=C1N=CNN=N1,-0.2536,-0.0741
CCC1OC2CC12O,-0.2288,0.0722
O=CC1=C(N=CO1)C#N,-0.289,-0.1092
CC1(C)COCC=CC1,-0.2415,0.0165
CN1C(CO)C1(C)C#N,-0.2469,0.0211
CC1OC2COCC=C12,-0.2399,0.0109
CCC1C(C)C2CC12O,-0.2432,0.0681
OC1(CC2OC12)C#N,-0.2778,0.0001
CC(CC1CCO1)C=O,-0.2434,-0.018000000000000002
CC1=CN=C2NN=CN12,-0.2029,0.0016
O=C1CN2C3COC1C23,-0.2338,-0.0266
CC(C)(O)C12CC1CO2,-0.2322,0.0672
OC1C2CCC2C1=O,-0.2414,-0.0317
C#CCC1COC1C#C,-0.2546,0.0138
CC#CC1CC2(C)NC12,-0.2201,0.0592
CC12CC(C)(O1)C1NC21,-0.2253,0.0799
NC(=N)C(=O)C(=O)C=O,-0.2439,-0.0986
OC1(CC1)C1CN1,-0.2345,0.0602
N=CNC1=NC=CN=N1,-0.228,-0.0674
OC12C3CC4C(CC13)C24,-0.2342,0.0834
CCC1=C(C)C2NC2C1,-0.2145,0.0259
N#CC12CC(C1)C2,-0.3107,0.0253
CC1=C(CO)CCC1,-0.2139,0.0398
CCC1=NN(C=O)C=C1,-0.2652,-0.0445
O=C1NC=CCOC1=O,-0.2425,-0.0618
COC1CC1CCC=O,-0.2447,-0.0169
CC1CC2OC(=N)OC12,-0.2518,0.0563
OCC1=CCNC(=O)C1,-0.2374,0.0208
CC1(OC2CC1C2)C#C,-0.2433,0.0395
CC1CN(C1)C(C)=O,-0.2313,0.0364
N=COC12CC(C1)OC2,-0.2533,0.0157
N=C1OCC11NCC=C1,-0.2222,0.0061
CCC1CC(C1)C(C)C,-0.2759,0.0858
CC1NC1C12CCC1O2,-0.2376,0.0702
CNC(CCCO)C#N,-0.2441,0.03
CC12OC3CC1C2(C)O3,-0.2305,0.0891
CNC(C=O)C(=O)C#C,-0.2335,-0.0735
CCCCC1OC1C,-0.2563,0.0926
O=CC12CN=C3CC1N23,-0.2495,-0.0643
CN(CCC#N)CC=O,-0.2463,-0.0374
C1C2CCOC=NCC12,-0.2477,0.0049
OC1=NNC(C=O)=C1,-0.2397,-0.0676
O=C1CCC(CC#N)=C1,-0.2485,-0.0588
OCCNC1=CC=NO1,-0.2026,0.0206
NC1=C2CCN2C(=O)N1,-0.1748,0.044000000000000004
CC1OCC1OCC#N,-0.2601,0.0028
CC#CC1=CNC=C1O,-0.1938,0.0185
CC1CC(C)CC(=O)C1,-0.2326,-0.0078
CC1COC2=C1C=CO2,-0.1873,0.034
CCC1(C)CCCC=C1,-0.2351,0.0315
NC(=O)C(O)C#CC#C,-0.2498,-0.0323
O=C1CC2(CC12)N1CC1,-0.2305,-0.005
COC1CCCC(C)=C1,-0.2304,0.0265
NC1(C#N)C2CCC12O,-0.2641,0.0274
C1CN(C1)C1=NNC=N1,-0.1973,0.0213
CNC1=NC(O)=NO1,-0.2279,0.0198
COCC1C2CC1C2,-0.2501,0.0901
CC12NC1(C)C(=O)C=C2,-0.2411,-0.064
CC(C=O)C(O)C#N,-0.264,-0.0432
C1CC1C1C2OC=NC12,-0.2411,0.0156
N#CCC12C3CC1OC23,-0.2445,0.0294
CCC(=O)NC(C)CO,-0.2356,0.0407
CC12CCC1=CCC2O,-0.2238,0.0206
CC1=C(CO)C(=O)CC1,-0.2344,-0.04
NC1=NN=C(F)N=C1,-0.2461,-0.0775
CCC1(CC1O)C(N)=O,-0.2441,0.0295
CCC1OC2C(OC)C12,-0.2275,0.0744
CNC(=O)C(C)CC#C,-0.2444,0.0278
OC1CC2(CC2)C1O,-0.2488,0.0642
N=C1N=CC(=O)NN=N1,-0.2728,-0.1039
CCCC1(C)COC1=O,-0.2658,0.0138
CN1CC2C1CC2=O,-0.2188,-0.0208
CNC1=C(C)OC(O)=N1,-0.1797,0.0373
C1C2CC3OCC3=CC12,-0.2322,0.0123
CC1=C(CO)N=NO1,-0.2616,-0.0373
CC1NC1C#C,-0.2454,0.0378
C1CC=CCCOCO1,-0.2362,0.0229
O=C1CC2CC1(O2)C#C,-0.2359,-0.0254
NC1=NC=CC(O)=C1F,-0.2165,-0.0009
OC1CC2(CC2)CC=C1,-0.2416,0.0167
CC1C2C1C1(CO1)C2=O,-0.2401,-0.0248
CC1C=CC2=NOC=C12,-0.2454,-0.0308
CC1=C(N)C=C(N1)C#C,-0.1767,0.0052
CC1CC2C3OC2C3C1,-0.2282,0.0698
OC12CN3C1C2NC3=O,-0.2244,0.0202
CC12COC1C(O)CC2,-0.2445,0.0596
CCC(O)(CO)C#N,-0.2905,0.0207
CCCCCC#CC,-0.2392,0.0651
C[NH2+]C(C)C(O)C([O-])=O,-0.247,0.016
CC1(C)CNC1(C)C#N,-0.2482,0.0243
NC1=CC=CN=C1C#N,-0.2322,-0.0574
CC12CC3CC(CC1)C23,-0.2622,0.0813
O=C1C2C3NC4C3N2C14,-0.2405,-0.0294
CC1=C(N)NN=NC1=N,-0.20600000000000002,-0.0446
OC(C=O)C1COC1=O,-0.2819,-0.0527
CC1=NNN=C1N1CC1,-0.2192,0.0069
CC1OC2CC3(O)C2C13,-0.2346,0.0736
CC#CC1COC(C)=N1,-0.2438,0.025
CC1=C(CC2NC12)C=O,-0.2416,-0.0527
CCC1(O)C2COC12C,-0.2268,0.063
O=CC1(CN1)C(=O)C#C,-0.2642,-0.0727
COCC(C)(C#C)C#N,-0.2649,0.0105
O=CC12COC1=NCC2,-0.2571,-0.0452
CC#CCC(=O)C#CC,-0.2442,-0.0467
CCC(NC=O)C#C,-0.2538,0.0195
CC1CC(C)C11CCC1,-0.2624,0.0801
O=C1CN2CC1OCC2,-0.2084,-0.0336
OC1C2C1C(O)C2O,-0.24100000000000002,0.0609
CCCC12CN1CC2=O,-0.2427,-0.0199
OC(CNCC#N)C=O,-0.25,-0.0507
CC(=O)N1C=CC(N)=C1,-0.1925,-0.022000000000000002
N#CC1=CNN=C1C#N,-0.2922,-0.0603
CC1(CO)CC(=N)O1,-0.2633,0.0234
